,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000079222,4.441142782062735,-0.5325578388136976,1.5950221423335167,-0.33388742681312605,0.7384645078321981,0.9998350115734302
Csprs,6.499547391726889,0.8558929459843168,1.385468313793139,0.6177643598654745,0.5367306800105629,0.9998350115734302
ENSMUSG00000096808,98.51841678484982,-0.9140076282740613,0.4206903492104066,-2.1726374992665307,0.029807611219430253,0.9998350115734302
Uba1y,48.76617088851139,0.7704970362293195,1.6722725947211632,0.4607484680796274,0.6449790771702704,0.9998350115734302
Kdm5d,1261.0070609923584,0.3209332539759867,1.419958180798292,0.22601598998891642,0.8211889838779994,0.9998350115734302
Eif2s3y,1370.373165042307,0.5006511258096901,2.6010183940833307,0.1924827317440533,0.847364093076165,0.9998350115734302
Uty,756.5171715241358,0.6134537457935876,1.9167734766454319,0.32004498876267856,0.7489342265700814,0.9998350115734302
Ddx3y,3445.0026959230213,0.6435615033849122,2.7295795497571897,0.23577312610001067,0.8136087225901167,0.9998350115734302
Gm21874,4.263303272206433,1.5964540289881088,2.034056205725139,0.7848622985415364,0.4325343089241156,0.9998350115734302
Gm21244,288.78996918894177,-0.31956928112984323,0.2494179991627524,-1.2812599018618342,0.20010239211314473,0.9998350115734302
Chst9,74.95399427426223,-0.017485771174153862,0.4158848474975931,-0.04204474214284775,0.9664630305596938,0.9998350115734302
Cdh2,19390.40504826469,-0.07836351030359646,0.08257089223780224,-0.9490452165384308,0.3425976154034889,0.9998350115734302
Cep120,5745.755300244137,-0.006407045202458282,0.06954251808088671,-0.09213133747912437,0.9265936906200644,0.9998350115734302
Ifitm7,1578.6469724681476,0.04948264950661238,0.10808922433627106,0.45779447313516974,0.6471001068977901,0.9998350115734302
Bmerb1,29120.5479366763,0.003017047075332511,0.06966391190170913,0.04330860833065693,0.9654555292067996,0.9998350115734302
Rabl3,929.7170892201611,0.010106282859501726,0.15021548020121145,0.06727857106314547,0.946359936043987,0.9998350115734302
Hgd,4.087801276476056,0.4898186414600381,1.4876156216520893,0.3292642496695915,0.7419559635088777,0.9998350115734302
Csnk1g3,9597.809872474889,-0.09682518934334884,0.07033031598667996,-1.3767205220816414,0.16859867135857254,0.9998350115734302
Ndufb4,5947.800303120449,0.0033488916142721905,0.11398614029092217,0.029379814122356903,0.9765616718515484,0.9998350115734302
Dsc3,194.47962766875767,0.520531827652147,0.31697332623359725,1.642194420070965,0.10054971872193913,0.9998350115734302
Marf1,15529.73486950271,-0.03788592293803778,0.06929808927506491,-0.5467094884486234,0.584578334430946,0.9998350115734302
Zfp608,2486.9760684036264,-0.08037453039958034,0.10371329261522758,-0.7749684574933594,0.4383582983680001,0.9998350115734302
Fstl1,6422.324252474245,-0.0243364264417915,0.08111507919513374,-0.300023456591182,0.7641592635689113,0.9998350115734302
Btnl12,13.765355488650057,-0.09110769388423413,0.8894773477685755,-0.1024283463910523,0.9184166848268236,0.9998350115734302
Lrrc58,17146.782544483965,-0.06740000977738039,0.0868787944667061,-0.7757935660952292,0.43787088342680314,0.9998350115734302
Gpr156,121.82381578663488,0.2669159119453712,0.2951493133952647,0.9043419714411354,0.36581409773221607,0.9998350115734302
Gramd3,2322.1835835075954,0.11805287981244238,0.11616203014852507,1.016277691268822,0.30949716888676493,0.9998350115734302
Gsk3b,30739.81902039626,-0.07304934269118322,0.08094291761270378,-0.9024797331955615,0.3668020826555365,0.9998350115734302
Nde1,2486.0169917774015,0.16644022174408354,0.11640764496579553,1.42980490493549,0.1527730209437172,0.9998350115734302
Dsc2,57.36648874550633,-0.25805886824992885,0.4098958364826866,-0.629571821134682,0.5289747648646486,0.9998350115734302
Tiam1,15430.588131173796,-0.1416204175046942,0.10494022406068053,-1.3495341635901574,0.17716545465112998,0.9998350115734302
Dsc1,19.699828456087868,0.10339896852446795,0.7181581393327533,0.14397799434611544,0.8855178465348749,0.9998350115734302
Dsg1c,73.87674790907963,-0.479996880309222,0.3630043638500327,-1.3222895593275077,0.1860717480973305,0.9998350115734302
Dsg1a,3.6518965887545654,-0.19135499522487975,1.7102020085988516,-0.111890287967592,0.9109103973252963,0.9998350115734302
Sod1,17583.808355664773,0.060860241274191575,0.07576301737648733,0.8032974844673919,0.42180281156328436,0.9998350115734302
Dsg1b,10.411617964818436,-0.5689641484193111,0.9778377242466414,-0.5818594786345147,0.5606613366683412,0.9998350115734302
Scaf4,3174.0578979629495,0.0363215649342706,0.11622893980815369,0.3125001827791134,0.7546604241729311,0.9998350115734302
Aldh7a1,9247.231698027768,-0.08597500551482763,0.09371980232811372,-0.9173622156588476,0.3589528653742483,0.9998350115734302
Hunk,3441.6675888982973,-0.06864620402790267,0.11603851604388872,-0.5915811953501622,0.5541310691647547,0.9998350115734302
Mis18a,590.054024570144,-0.1402043653041819,0.16557862306948043,-0.8467540235876287,0.39713223973492096,0.9998350115734302
Mrap,43.68694683207071,-0.24676931993836632,0.6115032015564287,-0.4035454259442578,0.6865470240183638,0.9998350115734302
Urb1,1493.868412669464,-0.016699244467926047,0.13278835801716532,-0.1257583474732579,0.8999232138323164,0.9998350115734302
Phax,4576.837912922595,-0.030281832502772187,0.07453224369027173,-0.406291706829761,0.684528278166855,0.9998350115734302
Lmnb1,1388.4564943289954,0.002626868980462773,0.11251177373153384,0.023347503050932143,0.9813730800717237,0.9998350115734302
Myh11,849.684989065956,-0.40541070278488933,0.1819612327669287,-2.2280059143376634,0.025880120609575327,0.9998350115734302
Marchf3,453.0337289519373,0.28402844777556596,0.5871366936434633,0.483751826194057,0.6285620075172897,0.9998350115734302
Dsg3,7.693365913586166,0.5968635443136922,1.0590487792111172,0.5635845638368937,0.5730368944768962,0.9998350115734302
C330018D20Rik,1335.089712097911,-0.059253091476854564,0.10620986620603161,-0.5578868855922692,0.576921627299346,0.9998350115734302
Dsg2,285.7763119310601,0.17275808472003196,0.24910795995828994,0.6935068825137429,0.48799150814668,0.9998350115734302
Ttr,52096.8108922444,0.30667106248999704,0.40035268090066856,0.766002270298485,0.44367495132548884,0.9998350115734302
B4galt6,25443.645922348933,0.007370314848333115,0.08271559333287243,0.08910429764642744,0.9289990219552023,0.9998350115734302
Megf10,3112.1851112978898,-0.034694131452982994,0.08353158787079852,-0.41534145749325063,0.6778919562282673,0.9998350115734302
Trappc8,7125.4029295359405,0.050265671091849984,0.06912531743677479,0.7271673093989809,0.4671234695498441,0.9998350115734302
Cep20,5108.616973001473,-0.0776729291562609,0.1028844495477538,-0.754953051677737,0.4502771523257343,0.9998350115734302
Eva1c,229.60374790988155,0.01438131127373888,0.27101892724324095,0.053063863177465746,0.9576810238746013,0.9998350115734302
Klf9,39762.248612945696,-0.006446165095719908,0.07468938717244654,-0.08630630588569008,0.9312229258111825,0.9998350115734302
Rnf125,82.95726307555276,0.06860261147141752,0.3773613843284312,0.18179552630565454,0.855743195511246,0.9998350115734302
Habp2,7.00494671651994,1.0433500478304718,1.3507632767781226,0.7724151713089941,0.43986857110605504,0.9998350115734302
Rnf138,1863.1714043343281,-0.102905696906145,0.10120991543032874,-1.0167550923109268,0.3092699502396472,0.9998350115734302
Cfap298,3426.374486303548,0.026114512598219945,0.08903435672987191,0.29330826388122,0.7692865376281733,0.9998350115734302
Igsf11,4584.781013046583,-0.01875968799513213,0.07618738424984535,-0.24623089740963525,0.8055034990255289,0.9998350115734302
Mep1b,18.635877811997457,1.1284333972968659,0.7966413599076485,1.4164885908355056,0.15663250224915062,0.9998350115734302
Lsamp,36933.023861547474,-0.011992295135892086,0.08016010054231053,-0.14960429259394764,0.8810768213024935,0.9998350115734302
Garem1,3308.743259496939,0.10918513590819141,0.10292505480344727,1.0608217417683072,0.2887709195436785,0.9998350115734302
Smc5,2548.2937550410593,-0.10330999292807844,0.10113724389256885,-1.0214831742678052,0.30702557679339515,0.9998350115734302
Fbn2,342.59557656606756,0.29133061459308734,0.20535048874402245,1.4186993971864488,0.15598667304454225,0.9998350115734302
Gap43,27613.830354141362,0.012906654748888564,0.07967748294389906,0.16198622586981246,0.8713167007768057,0.9998350115734302
Efcab1,793.6327847540083,0.15448915005496008,0.1643132014408111,0.9402114297591004,0.34710912012637385,0.9998350115734302
Synj1,52324.02009181826,-0.027110961420745535,0.09121479283659764,-0.29722110392019596,0.7662977109015489,0.9998350115734302
Klhl14,450.5949510725331,-0.18488328096542284,0.22777515365152134,-0.8116920480636803,0.4169683583542694,0.9998350115734302
Mamdc2,219.65138259419714,0.4844181865205141,0.31699256740314496,1.528168910990397,0.12647060552768538,0.9998350115734302
Slc27a6,36.01372343462385,0.02221432067486504,0.5234874827496273,0.04243524708209627,0.9661517305370573,0.9998350115734302
Isoc1,3887.221778477422,-0.18527270542102375,0.13239617375110418,-1.3993811163253391,0.16169872653458872,0.9998350115734302
Cfap95,56.387431241038705,0.8050095728400944,0.49556129779490954,1.6244399561106397,0.1042819453531839,0.9998350115734302
Adamts19,61.35779834242587,-1.5558317581726613,0.5571804374616871,-2.792330192460577,0.005232992589958931,0.5935575467333131
Ptar1,5162.310906762327,0.011360842833045483,0.10880761413533985,0.10441220426830011,0.9168422380145291,0.9998350115734302
Apba1,27472.397905389113,-0.0189873413826268,0.08772377140460154,-0.21644465438054367,0.8286411619407619,0.9998350115734302
Ube2v2,12139.814199421075,-0.17285433413786916,0.068642817505787,-2.518170733934348,0.011796612282287138,0.8894285458942752
Entrep1,1456.8990604206645,0.08309649086664507,0.1052167339393457,0.7897649713642291,0.4296650395692574,0.9998350115734302
Mcm4,1446.2174867909707,-0.1167090729413153,0.10599195427629539,-1.1011125678189022,0.2708476678537022,0.9998350115734302
Cntnap3,1508.2782219831888,-0.04610475355151557,0.147065817195297,-0.31349741517629803,0.7539027841832485,0.9998350115734302
Tjp2,4032.224130667471,0.09017205659976174,0.08665823657956885,1.0405480212716598,0.298085365816776,0.9998350115734302
Lratd1,11729.926080061647,0.042694806302865144,0.074744331932743,0.5712112905267933,0.5678564257080068,0.9998350115734302
Minar2,4692.595039463263,0.24598715439956864,0.08854640358459702,2.778059237206095,0.005468464784696709,0.6103053861971682
Paxbp1,2528.2112140814224,-0.15340874055660192,0.09768006462442477,-1.5705225129247329,0.11629360108108605,0.9998350115734302
Fam169a,8718.65950854451,-0.17405004037328367,0.0765157845989661,-2.274694578190805,0.022924257968338673,0.9998350115734302
Trib2,6292.769004619233,0.11570100755041483,0.11326602411934501,1.0214979156371211,0.3070185961229738,0.9998350115734302
Chsy3,2253.2821010325397,-0.13319353297366018,0.10707037107335009,-1.2439812399866816,0.2135064674745174,0.9998350115734302
Gpr50,59.477092144264496,0.3902080223884819,0.45130576512975895,0.8646200703336676,0.38724735292165036,0.9998350115734302
Gm4951,43.79980165857407,-0.3277237996896264,0.5318195670607339,-0.6162311806255903,0.5377419520430203,0.9998350115734302
Heatr5a,1712.6678706285004,0.17516190504803358,0.10435679473399169,1.6784906578869738,0.09325135270423529,0.9998350115734302
Gm6169,46.308478948697285,-0.35416024613422886,0.521593311434202,-0.678996908837673,0.497139820561579,0.9998350115734302
Gm4841,45.758984692549895,-0.17577239837132577,0.5634381839809792,-0.31196394452609477,0.7550679249216251,0.9998350115734302
Fxn,523.5382065296691,-0.029055791696563284,0.17415105429276778,-0.16684246796299715,0.8674940023812625,0.9998350115734302
Nsa2,6246.409662773065,0.044949603731155,0.07896810579333208,0.5692121303858154,0.5692121895282095,0.9998350115734302
F830016B08Rik,22.207203296708414,0.42859894435452456,0.6607004323878255,0.6487038956604476,0.5165297858920572,0.9998350115734302
Asxl3,1348.6867528424855,-0.021306762206952184,0.12758768456928504,-0.16699701290826222,0.8673723992756951,0.9998350115734302
Slc16a2,7175.007574326874,-0.030514381053348114,0.09120107104340382,-0.3345835822347515,0.7379392312823514,0.9998350115734302
4932438H23Rik,113.28734667955253,0.20247776682146207,0.3194161430355546,0.633899604751423,0.5261463435488607,0.9998350115734302
Tfap2a,44.312703235997766,0.02171418942242174,0.5587283866009056,0.03886358728705863,0.9689991477589641,0.9998350115734302
Pip5k1b,2533.8983572141333,0.05338876084952236,0.11891937387335726,0.4489492259383952,0.653468284356187,0.9998350115734302
Zbtb20,7401.771009020175,0.010242212693352081,0.11363402976676357,0.09013332286441356,0.928181269163069,0.9998350115734302
Iigp1,219.64258577846434,-0.2391696190972718,0.3012972738688369,-0.7937994792524707,0.427312175870073,0.9998350115734302
Vma21,9851.18215782571,-0.09764524899588853,0.08708851665753617,-1.1212184194141839,0.2621949011509451,0.9998350115734302
Smim3,1612.6226210022066,0.09644436629297722,0.13539599106316122,0.7123133080652783,0.47627078496880515,0.9998350115734302
Dctn4,13587.673887396208,0.033094045613166485,0.05990884062699025,0.5524067110431926,0.5806697336912675,0.9998350115734302
Fam122a,1076.6866155158923,-0.01165382810073655,0.1163403674142747,-0.10017011601174171,0.9202092706268911,0.9998350115734302
Tmem252,410.29036480610284,-0.09689349179545353,0.18693337301121013,-0.5183316934512435,0.604226863751672,0.9998350115734302
Pgm5,493.00503060962774,0.006641336199726197,0.20726133997292065,0.032043294714749544,0.9744375244201842,0.9998350115734302
Gcnt2,4146.603479072014,-0.04004662294131397,0.08759844830397524,-0.45716132781654123,0.6475550924142672,0.9998350115734302
Dtd2,1141.9767466981416,0.07088695052692862,0.11826386173942444,0.5993965483988397,0.5489084781318522,0.9998350115734302
Htr2c,7894.9896799870885,-0.182459012885117,0.12891766045311498,-1.415314335086573,0.15697635380804564,0.9998350115734302
Gm10053,12644.609311408882,-0.04271375209577762,0.07716752109843365,-0.5535198162098877,0.5799075151895368,0.9998350115734302
Vrtn,11.115791715228475,-0.3217490907013177,0.8871711140148018,-0.36266858289070664,0.7168524713230098,0.9998350115734302
Nol4,14702.143126667776,-0.12660440125317735,0.06352190980240821,-1.9930824127768523,0.04625242349045921,0.9998350115734302
Nrap,135.41429493802409,-0.2100629089119598,0.34246196903486437,-0.6133904722441584,0.53961818442371,0.9998350115734302
Rlim,7833.2489364716685,0.00029923713806800277,0.08215323267337372,0.003642426820350638,0.9970937703024799,0.9998350115734302
Pspc1,6011.348260865881,-0.04518909419459791,0.06872447622668465,-0.6575400305059245,0.510833740296673,0.9998350115734302
Smug1,1795.8888658928602,-0.01613573966936873,0.09951614990797786,-0.1621419205253557,0.8711940951378285,0.9998350115734302
Gm1141,24.64675381648685,0.2612568753994273,0.7179159739669885,0.3639101021193332,0.7159251407460288,0.9998350115734302
Ccdc134,888.7393873748533,0.2314660046766635,0.17975679785829737,1.2876620380116504,0.19786363360767423,0.9998350115734302
Tigit,13.612688604038908,0.7395624572196264,1.1058377329189064,0.6687802696581164,0.5036356545151393,0.9998350115734302
Syndig1l,5444.72916280805,0.0043051289052155675,0.14144109712947703,0.030437609666408315,0.9757180505648884,0.9998350115734302
Prkdc,2379.256689692328,-0.07654991371118121,0.1333803738057457,-0.5739218711642539,0.5660206721305153,0.9998350115734302
Dach1,1714.0981560946457,-0.15112501925318458,0.15910918842945568,-0.9498195594165132,0.34220394560395995,0.9998350115734302
Rbm22,4089.668555728043,-0.09653560186475013,0.07313992834691718,-1.3198755323749105,0.18687657791508427,0.9998350115734302
Nubpl,625.7828051370943,0.08184864803865283,0.1471653556537575,0.5561679083711917,0.5780960753310729,0.9998350115734302
Prrg3,5644.244189848239,-0.06822118862312535,0.07669314960305149,-0.8895343192478685,0.37371598740650747,0.9998350115734302
Mroh2b,3.8055002235028734,-0.9293907793268832,2.0407571053880447,-0.4554146972577425,0.6488109236700415,0.9998350115734302
Pak1ip1,5183.976170558981,0.008281145134506953,0.06909640901128987,0.11984913909424542,0.9046026550791182,0.9998350115734302
Nexmif,6190.586088335284,-0.0200590071796653,0.1099587370352565,-0.18242304086517203,0.8552507451781294,0.9998350115734302
Npc2,8836.253768081764,0.10027202858293581,0.0833928014618083,1.2024062847781622,0.22920615540192368,0.9998350115734302
Synpo,27735.7964003801,0.05233447154300732,0.07431036810091222,0.7042687700313635,0.4812654111050161,0.9998350115734302
Fate1,6.602781208941248,-2.033273961608621,1.2277722483705509,-1.6560676984734741,0.09770810988049713,0.9998350115734302
Il13ra2,43.24816786755655,0.18973495636684487,0.48392149041800575,0.3920779715795511,0.6950006032493927,0.9998350115734302
Isca2,2513.4871151148454,-0.038868237001766406,0.10672799012621031,-0.36418035190021936,0.7157233379775401,0.9998350115734302
Gpr141b,4.521983842039211,0.10390420584337946,1.319630862514097,0.07873732631974535,0.9372415555188891,0.9998350115734302
Tmem14c,4472.497764286687,0.036827769413036546,0.099790353386084,0.3690513978896508,0.7120894145886283,0.9998350115734302
Ndst1,16719.218814235795,0.020990333166706,0.08136856240611116,0.25796613023520154,0.7964330468855811,0.9998350115734302
Zmym5,3672.831314057806,-0.06123496281039106,0.07399570854597165,-0.8275474890864424,0.40792681712037604,0.9998350115734302
Arhgap5,19295.432058028844,-0.060248843586802756,0.07124323915261285,-0.8456780503444181,0.3977323711861237,0.9998350115734302
Gpr141,11.89580573695661,0.7012120683806377,0.899398395785791,0.779645673892935,0.4355994639010521,0.9998350115734302
Cbx5,26337.995533867244,0.033717563232384194,0.06528935463305797,0.5164327848220447,0.6055521727812251,0.9998350115734302
Cnga2,19.835649789296884,-0.8615686436903943,0.7691120137948076,-1.1202121774686689,0.26262335588414565,0.9998350115734302
Elmo1,15458.702528907952,-0.052873171033510975,0.06930530089920009,-0.7629022650144965,0.44552168530453884,0.9998350115734302
C7,48.073949247372106,0.2432881634913879,0.4349680423016862,0.5593242257615044,0.5759404648077416,0.9998350115734302
Akap6,33485.15712211168,-0.016026302990280888,0.09679456085847468,-0.16557028461251322,0.8684951339209868,0.9998350115734302
Abcb7,6011.872639679478,0.02735592397058925,0.08886025062775177,0.30785332898943873,0.7581939401773632,0.9998350115734302
Rps14,26855.46861099078,-0.017683716099284524,0.11587160263594129,-0.15261475371878003,0.8787020895162299,0.9998350115734302
Wdhd1,654.579776472389,0.0026032427679022587,0.14450449256102435,0.018014960793021072,0.9856269183611251,0.9998350115734302
Card6,256.0044492459953,-0.1958209565520338,0.21905188244327678,-0.8939478372332245,0.3713498010984032,0.9998350115734302
Rpl37,14167.082051372781,-0.10365673127362825,0.1081092344756034,-0.9588147744864485,0.33765206486925636,0.9998350115734302
Prkaa1,3873.2481211718386,0.007086376138084673,0.08540852076154144,0.08297036495772671,0.9338751036805524,0.9998350115734302
Npas3,1513.5539391396971,-0.04731394699905987,0.10208653610946437,-0.46346902150080327,0.6430282148661104,0.9998350115734302
Dtna,16723.646584969145,-0.0030956688033758864,0.0681557234164141,-0.045420525939723934,0.9637721205357517,0.9998350115734302
Drd3,47.31496176114325,-0.30683171351021404,0.5633346993767918,-0.544670360000293,0.58598025378425,0.9998350115734302
Agrp,40.617140067974866,-0.11862301030794518,0.5547108808343466,-0.21384655395531998,0.8306667197742377,0.9998350115734302
Srebf2,34373.038915137855,0.03751596830314877,0.0651759680398502,0.5756104501617924,0.5648785159716401,0.9998350115734302
Uprt,607.625820221594,-0.01496364036534252,0.15133755096006565,-0.09887592517795578,0.9212367841449122,0.9998350115734302
Gabre,176.27423027269467,0.7643233626558354,0.501141218148701,1.5251656319138407,0.12721779041791437,0.9998350115734302
Ripor1,12058.792409136231,0.03373498762376789,0.0788539695930739,0.42781597169879176,0.6687851077638662,0.9998350115734302
Aoah,20.700736880724236,-0.13410609186153408,0.6817263690932583,-0.19671542416630317,0.8440502391985434,0.9998350115734302
Mzt2,2391.714112179689,-0.024070437300640166,0.09344796516373333,-0.2575811817674739,0.7967301545227921,0.9998350115734302
Egln3,1569.7494955802492,-0.15578988558223808,0.114940926786338,-1.3553908945926076,0.17529304911972077,0.9998350115734302
Cebpd,643.9581659135456,-0.011415742031051956,0.16360333554373516,-0.06977695163189536,0.9443711923875552,0.9998350115734302
Qtrt2,1091.4915695560787,-0.06082140171788556,0.10809293438710377,-0.5626769414925049,0.5736548885539914,0.9998350115734302
Sptssa,3307.797997715908,-0.017184379298398843,0.10432631055669546,-0.16471759814663534,0.8691662648685226,0.9998350115734302
Zdhhc15,1653.0747556839026,0.14442605060747649,0.09684956056177765,1.491241155558482,0.1358981920451525,0.9998350115734302
Ctcf,8666.156517808273,-0.024424044355350595,0.0668777659883874,-0.3652042497889592,0.714958946200476,0.9998350115734302
Ltbp2,99.12188646209687,0.49274036153875933,0.3914581588246066,1.2587305959294934,0.2081276563084935,0.9998350115734302
Mtbp,195.30514498876676,0.09065140906268,0.24746829953046548,0.3663152380918188,0.7141298603003245,0.9998350115734302
Spidr,308.15216989289456,0.17803505753776278,0.21517758264544024,0.827386641995699,0.4080179493879905,0.9998350115734302
Socs4,2035.276227873511,0.007662240549032658,0.12405272813925065,0.061765997926556696,0.9507491814891295,0.9998350115734302
Mak,361.167364577207,-0.08491859740359449,0.17782945846386972,-0.47752829107809336,0.6329859800932104,0.9998350115734302
Magee2,941.5422476589459,0.11231413093487141,0.14028748394420826,0.8005997953426712,0.42336336926023443,0.9998350115734302
Nr3c2,5008.818826399008,0.03276773304181147,0.08767676166725057,0.37373338634667014,0.7086026836300109,0.9998350115734302
Zmym2,10817.943547959936,-0.018279208038016453,0.07176898019551049,-0.254695106273224,0.7989585962572883,0.9998350115734302
Gabra3,18088.476466875396,-0.1463479185382519,0.06784895169894227,-2.156966539256544,0.031008271686413093,0.9998350115734302
Cbwd1,1443.831576752742,-0.03384609854790798,0.12174492552374906,-0.2780082898921774,0.7810059951006982,0.9998350115734302
Pkp2,565.1866724991039,0.3673622132600132,0.21295375846372042,1.7250797351979978,0.08451310401325586,0.9998350115734302
Mapk1ip1l,5987.358735191966,-0.009138037314185605,0.08192595378909749,-0.11154020052924513,0.9111879890565238,0.9998350115734302
Carmil2,7468.998448767677,0.121867184269559,0.08246726537770631,1.4777643433597332,0.13947086536261757,0.9998350115734302
Ccdc191,429.7774109634841,-0.17924756429841557,0.16084412355181732,-1.11441786209037,0.2650999639233693,0.9998350115734302
Lgals3,85.74451916955168,0.5546441203910931,0.4177674136322616,1.3276385431040747,0.18429754515746555,0.9998350115734302
Casp7,504.98386994424146,-0.1869296840598884,0.17161906387561696,-1.0892128172623525,0.27606004803680817,0.9998350115734302
Cd74,737.3721321503544,-0.098417764670738,0.2168862781695854,-0.45377589352971537,0.6499901359530859,0.9998350115734302
Pcm1,9871.437403590298,-0.03275582205100038,0.09620152803949404,-0.34049170235168186,0.7334862704773863,0.9998350115734302
Dock8,667.0212258626508,0.005049602700401693,0.1529796474008026,0.03300833010270881,0.9736679448011298,0.9998350115734302
Gabrq,475.0004160274464,0.6214130780936471,0.6133586050142604,1.0131317519857725,0.31099723371837185,0.9998350115734302
Shisa8,1232.9856712190324,-0.38675129963159927,0.4865889056078599,-0.7948214502516435,0.4267173715557834,0.9998350115734302
Sntb1,622.9114053221451,-0.08530722289828516,0.17636473887042972,-0.48369772463960614,0.6286004082575277,0.9998350115734302
Eapp,5078.290873299124,-0.06075520346880929,0.07635620693284594,-0.795681266910528,0.42621731787534,0.9998350115734302
Yars2,1998.7942877704936,-0.003993951309378127,0.08728955170605555,-0.04575520473318061,0.9635053628339976,0.9998350115734302
Gfm2,2703.6728342309284,-0.04911043115578171,0.08611633248945205,-0.5702801052494543,0.5684877322598156,0.9998350115734302
Ift88,1899.64198145127,-0.11542014448296548,0.10054208977098053,-1.1479783715046592,0.2509774926212406,0.9998350115734302
Ttc33,4800.4173716282085,-0.04384256922879557,0.07226982049431989,-0.6066511432976566,0.5440824518174565,0.9998350115734302
Zdhhc23,3662.630631809175,0.15387110066394918,0.11923140096617503,1.2905249742691622,0.19686844638774403,0.9998350115734302
Mapre2,37252.843683346524,0.005994687464324175,0.061040042737072385,0.09820909677514575,0.9217662592041417,0.9998350115734302
Ifnar1,5508.605192184168,0.016062298744805914,0.070679618858609,0.22725502774622666,0.8202254408788641,0.9998350115734302
Ppp2r5c,25226.325514077384,0.0105805473788683,0.06166974085324877,0.17156789103502315,0.8637772523341086,0.9998350115734302
Cetn2,3897.0579054622667,-0.005452108885381792,0.09597008777872629,-0.056810502225990066,0.9546961478846062,0.9998350115734302
Tnfrsf13c,61.8698838341027,-0.1769727187638054,0.4501579845346743,-0.39313468791793416,0.6942200052218057,0.9998350115734302
Mrpl47,2255.726191124375,-0.03364473770051119,0.10208955694616663,-0.3295610119872748,0.7417316860716202,0.9998350115734302
Kank1,3184.603723417445,0.1481599786098952,0.09193514999036857,1.611570532330854,0.10705542736727214,0.9998350115734302
Has2,59.548531037058744,0.1243837479496795,0.4177073214866826,0.29777727502352414,0.7658731600719769,0.9998350115734302
Hnrnpa1,24844.8161708374,-0.0355324586917581,0.05943405238493615,-0.5978468111449855,0.5499421527338717,0.9998350115734302
Lrch2,3104.735503808937,-0.12523590289879377,0.1180003343572108,-1.0613182037237239,0.28854531565418906,0.9998350115734302
Adgrl4,2485.5549622417648,0.11653247753290755,0.18162719174341252,0.6416025949326726,0.5211312476852181,0.9998350115734302
Pibf1,1469.5296637620443,-0.023820742781607483,0.10119597589828538,-0.23539219391046054,0.8139043442397154,0.9998350115734302
Ifngr2,6361.579668874041,0.11063842414178367,0.07770459848571146,1.42383367648606,0.1544946246067838,0.9998350115734302
Acd,4587.468283116378,-0.07706724966513225,0.08117595719697285,-0.9493851668189037,0.3424247517281849,0.9998350115734302
Zfp397,3435.7368968970263,0.03975966428318798,0.07982188142900257,0.49810482503537756,0.6184101598931584,0.9998350115734302
Tmem50b,13539.189576661032,0.04132887343881317,0.06258365319208894,0.660378091255904,0.5090112280220223,0.9998350115734302
Dmrt3,30.49626386537753,1.0990647014013097,0.615502636123479,1.7856376835741465,0.07415794125664334,0.9998350115734302
Ndufb5,10887.961161541149,0.03300044424092771,0.07448444631026771,0.4430514808885488,0.6577284984323174,0.9998350115734302
Dmrt2,141.28445705502054,0.18939343568847694,0.288937883736224,0.6554814939441351,0.5121577975243166,0.9998350115734302
Zfp35,2121.4353924317206,0.07536278537659208,0.10228722289655343,0.736776141168766,0.4612584946071858,0.9998350115734302
Zfp24,5736.036332974574,-0.01631313355825838,0.07446179388354428,-0.21908058760673382,0.8265872723087695,0.9998350115734302
Gramd1c,153.94234060067615,-0.2068714311208303,0.251666368199049,-0.82200666144318,0.4110731056389657,0.9998350115734302
Nhlrc2,2672.996352186007,-0.038444467879058364,0.10530789283399034,-0.36506729784882375,0.7150611712389247,0.9998350115734302
Ino80c,2860.9813813739893,0.05271792402490496,0.09242732599774386,0.5703716239306955,0.5684256713717181,0.9998350115734302
Il17d,2311.8667116920333,0.09192051595294588,0.11353621476483176,0.809614061410638,0.41816202390535995,0.9998350115734302
Ptger4,198.83766523487478,-0.008481005881342383,0.2583394172860475,-0.03282892703884886,0.9738110101993337,0.9998350115734302
Zmiz1,16844.307529752256,-0.00302225398265679,0.0841927484418052,-0.035896844307747,0.9713646121250636,0.9998350115734302
Slc30a7,2182.7071337911707,0.007774859291215626,0.1014078406670165,0.07666921255867393,0.9388866972455002,0.9998350115734302
Adrb1,5283.483676129667,-0.06007319670271861,0.09496900438048253,-0.6325558227613103,0.5270237437620746,0.9998350115734302
Tcof1,3252.649474611206,0.02698068250355445,0.09197024490513254,0.29336316904869686,0.7692445744218124,0.9998350115734302
Asah1,5983.736932572781,0.04939239710758763,0.07288857555016376,0.6776425075503709,0.49799838743598357,0.9998350115734302
Ccdc186,6024.34836905009,0.005023460150501926,0.08412345979727054,0.059715329856950515,0.9523823620637493,0.9998350115734302
Ifi44,80.4276330043552,0.4797863156633442,0.4255989834282025,1.127320163687099,0.25960714017547537,0.9998350115734302
Pbdc1,1752.5617977855406,-0.046213547573141084,0.0934379573042911,-0.4945907306453793,0.6208890466024106,0.9998350115734302
Arel1,22271.12682297752,-0.0757247275970428,0.06131989629121472,-1.2349128452112508,0.21686294230531455,0.9998350115734302
